web-scraper-order,web-scraper-start-url,img-src,name,type,efficiency rating,wattage,modular,color,price,link,link-href,rating
"1672963637-1009","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","https://m.media-amazon.com/images/I/41uKfro0UfL.jpg","Cooler Master Silent Pro M","TypeATX","Efficiency Rating80+ Bronze","Wattage700 W","ModularFull","Color","145.99","Cooler Master Silent Pro M         (11)","https://es.pcpartpicker.com/product/GR3RsY/cooler-master-power-supply-rs700ambad3","(11 Ratings, 4.5 Average)"
"1672963640-1010","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/c2a8cbfae3cc72e34af4e829d2d77e32.256p.jpg","Fractal Design Ion+ 560P","TypeATX","Efficiency Rating80+ Platinum","Wattage560 W","ModularFull","ColorBlack","147.10","Fractal Design Ion+ 560P         (3)","https://es.pcpartpicker.com/product/YdXYcf/fractal-design-ion-560-w-80-platinum-certified-fully-modular-atx-power-supply-fd-psu-ionp-560p-bk","(3 Ratings, 5.0 Average)"
"1672963642-1011","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","https://m.media-amazon.com/images/I/51nm2IM+I7L.jpg","SeaSonic PRIME Ultra Platinum 550","TypeATX","Efficiency Rating80+ Platinum","Wattage550 W","ModularFull","ColorBlack","147.16","SeaSonic PRIME Ultra Platinum 550         (0)","https://es.pcpartpicker.com/product/XndxFT/seasonic-prime-ultra-platinum-550w-80-platinum-certified-fully-modular-atx-power-supply-ssr-550pd2","null"
"1672963644-1012","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/be943f49cf991478f5dfa9598900c80d.256p.jpg","ADATA XPG CORE Reactor 850","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","147.43","ADATA XPG CORE Reactor 850         (3)","https://es.pcpartpicker.com/product/CFbCmG/adata-xpg-core-reactor-850-850-w-80-gold-certified-fully-modular-atx-power-supply-corereactor850g-bkcus","(3 Ratings, 4.0 Average)"
"1672963646-1013","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/6cf1da0b9bcc00bfaddb61f82d60cb94.256p.jpg","Fractal Design Ion+ 2 Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage660 W","ModularFull","ColorBlack","148.47","Fractal Design Ion+ 2 Platinum         (0)","https://es.pcpartpicker.com/product/cDRYcf/fractal-design-ion-2-platinum-660-w-80-platinum-certified-fully-modular-atx-power-supply-fd-p-ia2p-660","null"
"1672963649-1014","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/332544e0e8da6848b9fa83947101de60.256p.jpg","SeaSonic FOCUS SGX","TypeSFX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","148.99","SeaSonic FOCUS SGX         (23)","https://es.pcpartpicker.com/product/mPdxFT/seasonic-focus-sgx-650w-80-gold-certified-fully-modular-sfx-power-supply-ssr-650sgx","(23 Ratings, 4.7 Average)"
"1672963651-1015","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","https://m.media-amazon.com/images/I/411ZU9E5WOL.jpg","Thermaltake Toughpower GF1 Snow - TT Premium","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorWhite","149.80","Thermaltake Toughpower GF1 Snow - TT Premium         (0)","https://es.pcpartpicker.com/product/V7t9TW/thermaltake-toughpower-gf1-snow-tt-premium-750-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0750fnfagx-w","null"
"1672963653-1016","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/4f19c6453ce4ebe67091e6d9735f3a19.256p.jpg","Corsair RM850x (2021)","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","149.80","Corsair RM850x (2021)         (66)","https://es.pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na","(66 Ratings, 4.8 Average)"
"1672963656-1017","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/0d0290ef00ffadf3bfbfa414df6fd4fd.256p.jpg","Thermaltake Toughpower","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularSemi","Color","149.97","Thermaltake Toughpower         (2)","https://es.pcpartpicker.com/product/3wGkcf/thermaltake-power-supply-pstpd0650mpcgus1","(2 Ratings, 4.5 Average)"
"1672963658-1018","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/c4f28da151e816cab55dc880fa959845.256p.jpg","Cooler Master V750 SFX GOLD","TypeSFX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorWhite","149.99","Cooler Master V750 SFX GOLD         (5)","https://es.pcpartpicker.com/product/JrLFf7/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-wu","(5 Ratings, 3.6 Average)"
"1672963660-1019","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/98b08be44e35e5cea8bae15a35027e3e.256p.jpg","EVGA SuperNOVA 850 G5","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack / Green","151.00","EVGA SuperNOVA 850 G5         (15)","https://es.pcpartpicker.com/product/927p99/evga-supernova-850-g5-850-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-0850-x1","(15 Ratings, 4.6 Average)"
"1672963662-1020","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg","be quiet! Straight Power 11","TypeATX","Efficiency Rating80+ Platinum","Wattage750 W","ModularFull","ColorBlack","151.22","be quiet! Straight Power 11         (3)","https://es.pcpartpicker.com/product/f4mFf7/be-quiet-straight-power-11-750-w-80-platinum-certified-fully-modular-atx-power-supply-bn642","(3 Ratings, 4.7 Average)"
"1672963665-1021","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/86e43d07e104412be4e0e875349a9ec1.256p.jpg","Silverstone DA750 Gold","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack / White","151.80","Silverstone DA750 Gold         (0)","https://es.pcpartpicker.com/product/CcpzK8/silverstone-da750-gold-750-w-80-gold-certified-fully-modular-atx-power-supply-sst-da750-g","null"
"1672963667-1022","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/d5772fcef3f2fa90bbaef1a5b49107a0.256p.jpg","Fractal Design Ion Gold","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack","151.80","Fractal Design Ion Gold         (2)","https://es.pcpartpicker.com/product/mL92FT/fractal-design-ion-gold-750-w-80-gold-certified-fully-modular-atx-power-supply-fd-p-ia2g-750","(2 Ratings, 4.5 Average)"
"1672963669-1023","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","https://m.media-amazon.com/images/I/41zGlluLmkL.jpg","Apevia Prestige","TypeATX","Efficiency Rating80+ Gold","Wattage600 W","ModularNo","ColorBlack","151.88","Apevia Prestige         (0)","https://es.pcpartpicker.com/product/xLtKHx/apevia-prestige-600-w-80-gold-certified-atx-power-supply-atx-rp600w","null"
"1672963672-1024","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/78afeb3cab692533f7fad2eba2975750.256p.jpg","Corsair RM750x White (2018)","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorWhite / Black","152.16","Corsair RM750x White (2018)         (57)","https://es.pcpartpicker.com/product/p9YLrH/corsair-rmx-2018-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020187-na","(57 Ratings, 4.7 Average)"
"1672963674-1025","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/7e9ddc1020c497683a9264ffe821dc2d.256p.jpg","Silverstone TX700-G","TypeTFX","Efficiency Rating80+ Gold","Wattage700 W","ModularNo","ColorBlack","152.66","Silverstone TX700-G         (0)","https://es.pcpartpicker.com/product/2Bwypg/silverstone-tx700-g-700-w-80-gold-certified-tfx-power-supply-sst-tx700-g","null"
"1672963676-1026","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/0e1ef37d2ab14e9cb10dbec45d31c4f6.256p.jpg","Super Flower Golden Green HX","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularNo","Color","153.99","Super Flower Golden Green HX         (0)","https://es.pcpartpicker.com/product/jvLypg/super-flower-golden-green-hx-650-w-80-gold-certified-atx-power-supply-sf-650p14xe-hx","null"
"1672963679-1027","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg","be quiet! Straight Power 11 850W","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","Color","154.09","be quiet! Straight Power 11 850W         (10)","https://es.pcpartpicker.com/product/7cTPxr/be-quiet-straight-power-11-850w-80-gold-certified-fully-modular-atx-power-supply-bn284","(10 Ratings, 4.8 Average)"
"1672963681-1028","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/4c69ee0da1a6a5ee02d2b072d7f06251.256p.jpg","LC-Power LC6 V2.31","TypeATX","Efficiency Rating80+ Gold","Wattage1000 W","ModularFull","ColorBlack / Gray","154.26","LC-Power LC6 V2.31         (0)","https://es.pcpartpicker.com/product/bJnypg/lc-power-lc6-v231-1000-w-80-gold-certified-fully-modular-atx-power-supply-lc1000m-v231","null"
"1672963683-1029","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/ce3656f89d1a4d937f4390362cdfab3a.256p.jpg","Corsair TX650M","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularSemi","ColorBlack","154.83","Corsair TX650M         (1)","https://es.pcpartpicker.com/product/PR92FT/corsair-txm-2021-650-w-80-gold-certified-semi-modular-atx-power-supply-cp-9020229-eu","(1 Rating, 5.0 Average)"
"1672963685-1030","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/3a3df0d5abda15760f4d6222e5e1c5d0.256p.jpg","EVGA 650 N1","TypeATX","Efficiency Rating","Wattage650 W","ModularNo","Color","155.00","EVGA 650 N1         (4)","https://es.pcpartpicker.com/product/QKNypg/evga-650-n1-650-w-atx-power-supply-100-n1-0650-l1","(4 Ratings, 4.5 Average)"
"1672963688-1031","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/64bb4daa4af2f45c116d71acabb0875e.256p.jpg","Cooler Master MWE Gold 850 - V2","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","155.93","Cooler Master MWE Gold 850 - V2         (0)","https://es.pcpartpicker.com/product/tWMTwP/cooler-master-mwe-gold-850-v2-850-w-80-gold-certified-fully-modular-atx-power-supply-mpe-8501-afaag-us","null"
"1672963690-1032","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/fef7512dace78a5d11d0fea87eb8a7d6.256p.jpg","SeaSonic FOCUS Plus Platinum","TypeATX","Efficiency Rating80+ Platinum","Wattage550 W","ModularFull","Color","156.31","SeaSonic FOCUS Plus Platinum         (1)","https://es.pcpartpicker.com/product/sYyxFT/seasonic-focus-plus-platinum-550w-80-platinum-certified-fully-modular-atx-power-supply-ssr-550px","(1 Rating, 5.0 Average)"
"1672963692-1033","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/a18c8314f3ee6d3248b6622ce8bbc0a5.256p.jpg","SeaSonic PRIME PX","TypeATX","Efficiency Rating80+ Platinum","Wattage650 W","ModularFull","ColorBlack / Silver","157.57","SeaSonic PRIME PX         (0)","https://es.pcpartpicker.com/product/TN3mP6/seasonic-prime-px-650-w-80-platinum-certified-fully-modular-atx-power-supply-prime-px-650","null"
"1672963694-1034","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/5bff625e69da1c7069c73f477b42ca41.256p.jpg","MSI MPG A850G PCIE5","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","157.80","MSI MPG A850G PCIE5         (0)","https://es.pcpartpicker.com/product/nhC48d/msi-mpg-a850g-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a850g-pcie5","null"
"1672963697-1035","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/858613a28125fded4ae29e8fe2659158.256p.jpg","Fractal Design Ion+ 660P","TypeATX","Efficiency Rating80+ Platinum","Wattage660 W","ModularFull","ColorBlack","157.87","Fractal Design Ion+ 660P         (7)","https://es.pcpartpicker.com/product/4pGnTW/fractal-design-ion-660-w-80-platinum-certified-fully-modular-at-power-supply-fd-psu-ionp-660p-bk","(7 Ratings, 5.0 Average)"
"1672963699-1036","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=2","//cdna.pcpartpicker.com/static/forever/images/product/3fecb5a05a7f614ab70e1ace80e3baee.256p.jpg","Gigabyte UD750GM","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack","158.08","Gigabyte UD750GM         (5)","https://es.pcpartpicker.com/product/W4Tp99/gigabyte-ud750gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud750gm","(5 Ratings, 4.4 Average)"
