web-scraper-order,web-scraper-start-url,img-src,name,capacity,price/GB,type,cache,form factor,interface,price,link,link-href,rating
"1673018055-1290","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/802eda7983bb37a733ea6f9890791188.256p.jpg","Patriot P300","Capacity1 TB","Price / GB€0.079","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","78.80","Patriot P300         (0)","https://es.pcpartpicker.com/product/bdsnTW/patriot-p300-1-tb-m2-2280-nvme-solid-state-drive-p300p1tbm28","null"
"1673018058-1291","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/43b97ae4cee1ee51bb53ef8e9749bb8a.256p.jpg","Western Digital Red","Capacity2 TB","Price / GB€0.039","Type5400 RPM","Cache256 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","78.50","Western Digital Red         (0)","https://es.pcpartpicker.com/product/9jYLrH/western-digital-red-2-tb-35-5400rpm-internal-hard-drive-wd20efax","null"
"1673018060-1292","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","https://images-na.ssl-images-amazon.com/images/I/41iLV6Xp%2BzL.jpg","Samsung Spinpoint M8","Capacity500 GB","Price / GB€0.157","Type5400 RPM","Cache8 MB","Form Factor2.5""","InterfaceSATA 3.0 Gb/s","78.41","Samsung Spinpoint M8         (0)","https://es.pcpartpicker.com/product/2DR48d/samsung-internal-hard-drive-hnm500mbb","null"
"1673018062-1293","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","https://m.media-amazon.com/images/I/41mvgeQAgYL.jpg","Western Digital Black","Capacity160 GB","Price / GB€0.490","Type7200 RPM","Cache16 MB","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","78.37","Western Digital Black         (0)","https://es.pcpartpicker.com/product/8Lzv6h/western-digital-internal-hard-drive-wd1600bekx","null"
"1673018064-1294","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","https://m.media-amazon.com/images/I/41+9nUL3Z4L.jpg","ADATA XPG GAMMIX S70 Blade","Capacity512 GB","Price / GB€0.153","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 4.0 X4","78.20","ADATA XPG GAMMIX S70 Blade         (0)","https://es.pcpartpicker.com/product/tvvdnQ/adata-xpg-gammix-s70-blade-512-gb-m2-2280-nvme-solid-state-drive-agammixs70b-512g-cs","null"
"1673018067-1295","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/fcfc16d3df880de0f065760333e239cb.256p.jpg","ADATA Legend 710","Capacity1 TB","Price / GB€0.078","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","78.06","ADATA Legend 710         (0)","https://es.pcpartpicker.com/product/NQt9TW/adata-legend-710-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-aleg-710-1tcs","null"
"1673018069-1296","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","https://m.media-amazon.com/images/I/41X3wiuUlSL.jpg","Seagate Barracuda Compute","Capacity2 TB","Price / GB€0.039","Type7200 RPM","Cache256 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","77.97","Seagate Barracuda Compute         (51)","https://es.pcpartpicker.com/product/BcQG3C/seagate-barracuda-compute-2-tb-35-7200rpm-internal-hard-drive-st2000dmz08dm008","(51 Ratings, 4.8 Average)"
"1673018071-1297","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","https://m.media-amazon.com/images/I/41o9xrj+gnL.jpg","Toshiba MK6476GSX","Capacity640 GB","Price / GB€0.122","Type5400 RPM","Cache8 MB","Form Factor2.5""","InterfaceSATA 3.0 Gb/s","77.94","Toshiba MK6476GSX         (1)","https://es.pcpartpicker.com/product/jvXfrH/toshiba-internal-hard-drive-mk6476gsx","(1 Rating, 2.0 Average)"
"1673018074-1298","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/d6bef9f383bc30497eb8b6c2d0666c00.256p.jpg","Transcend TS128GSSD370S","Capacity128 GB","Price / GB€0.609","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","77.90","Transcend TS128GSSD370S         (3)","https://es.pcpartpicker.com/product/cTBrxr/transcend-internal-hard-drive-ts128gssd370s","(3 Ratings, 4.7 Average)"
"1673018076-1299","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=5","//cdna.pcpartpicker.com/static/forever/images/product/13f0b2b69fb2e8eaf9b02163190d56aa.256p.jpg","Western Digital Black","Capacity1 TB","Price / GB€0.078","Type7200 RPM","Cache64 MB","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","77.90","Western Digital Black         (5)","https://es.pcpartpicker.com/product/t2BhP6/western-digital-black-1-tb-25-7200rpm-internal-hard-drive-wd10spsx","(5 Ratings, 4.2 Average)"
"1673018082-1300","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/31p3IUZV+ZL.jpg","Kingston KC3000","Capacity512 GB","Price / GB€0.152","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 4.0 X4","77.80","Kingston KC3000         (0)","https://es.pcpartpicker.com/product/Cy92FT/kingston-kc3000-512-gb-m2-2280-nvme-solid-state-drive-skc3000s512g","null"
"1673018084-1301","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/25a1bf52562913032cce0b7a71b9e323.256p.jpg","Samsung 970 Evo Plus","Capacity500 GB","Price / GB€0.156","TypeSSD","Cache512 MB","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","77.79","Samsung 970 Evo Plus         (210)","https://es.pcpartpicker.com/product/TwWfrH/samsung-970-evo-plus-500-gb-m2-2280-nvme-solid-state-drive-mz-v7s500bam","(210 Ratings, 4.9 Average)"
"1673018086-1302","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/43c2b68eaed9cd66fa6d7d71ee8e2756.256p.jpg","Crucial P5 Plus","Capacity500 GB","Price / GB€0.156","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 4.0 X4","77.76","Crucial P5 Plus         (3)","https://es.pcpartpicker.com/product/9XM48d/crucial-p5-plus-500-gb-m2-2280-nvme-solid-state-drive-ct500p5pssd8","(3 Ratings, 5.0 Average)"
"1673018089-1303","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/8886c2cd36e2f18f4325aac36aba355d.256p.jpg","Seagate Barracuda Compute","Capacity250 GB","Price / GB€0.310","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","77.62","Seagate Barracuda Compute         (0)","https://es.pcpartpicker.com/product/WJVG3C/seagate-barracuda-compute-250-gb-25-solid-state-drive-za250cm1a002","null"
"1673018091-1304","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/41gXg8ABtML.jpg","Silicon Power A55","Capacity1 TB","Price / GB€0.077","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","77.43","Silicon Power A55         (14)","https://es.pcpartpicker.com/product/nXF48d/silicon-power-a55-1-tb-25-solid-state-drive-sp001tbss3a55s25","(14 Ratings, 4.8 Average)"
"1673018093-1305","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","/static/forever/img/no-image.png","Samsung Spinpoint F1 DT","Capacity320 GB","Price / GB€0.242","Type7200 RPM","Cache16 MB","Form Factor3.5""","InterfaceSATA 3.0 Gb/s","77.37","Samsung Spinpoint F1 DT         (1)","https://es.pcpartpicker.com/product/syNp99/samsung-internal-hard-drive-hd322hj","(1 Rating, 4.0 Average)"
"1673018095-1306","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/b61032f748b269f4c9c82d1c08161e75.256p.jpg","Corsair Force LE","Capacity120 GB","Price / GB€0.642","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","76.98","Corsair Force LE         (0)","https://es.pcpartpicker.com/product/fJndnQ/corsair-force-le-120gb-25-solid-state-drive-cssd-f120gble200b","null"
"1673018098-1307","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/41qU2XG+H8L.jpg","Western Digital RE","Capacity1 TB","Price / GB€0.077","Type7200 RPM","Cache64 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","76.92","Western Digital RE         (2)","https://es.pcpartpicker.com/product/6bBv6h/western-digital-internal-hard-drive-wd1003fbyz","(2 Ratings, 4.5 Average)"
"1673018100-1308","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/cd4a9af50b9d28d4cbe61ee0ad665685.256p.jpg","Silicon Power A55","Capacity1 TB","Price / GB€0.077","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 SATA","76.84","Silicon Power A55         (1)","https://es.pcpartpicker.com/product/cbqhP6/silicon-power-a55-1-tb-m2-2280-solid-state-drive-sp001tbss3a55m28","(1 Rating, 5.0 Average)"
"1673018102-1309","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/31JJxj5k8aL.jpg","ADATA SU635","Capacity480 GB","Price / GB€0.160","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","76.81","ADATA SU635         (6)","https://es.pcpartpicker.com/product/W9jJ7P/adata-su635-480-gb-25-solid-state-drive-asu635ss-480gq-r","(6 Ratings, 4.2 Average)"
"1673018105-1310","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/3b9e8dd0dee60db9fe7a43f677b1ce69.256p.jpg","Mushkin Pilot-E","Capacity500 GB","Price / GB€0.154","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","76.80","Mushkin Pilot-E         (0)","https://es.pcpartpicker.com/product/fRBhP6/mushkin-enhanced-pilot-e-500-gb-m2-2280-nvme-solid-state-drive-mknssdpe500gb-d8","null"
"1673018107-1311","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/987274b794156b3ef9fde9e056ba731f.256p.jpg","Toshiba P300","Capacity2 TB","Price / GB€0.038","Type5400 RPM","Cache128 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","76.59","Toshiba P300         (0)","https://es.pcpartpicker.com/product/zFD7YJ/toshiba-p300-2-tb-35-5400rpm-internal-hard-drive-hdwd220ezsta","null"
"1673018109-1312","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://images-na.ssl-images-amazon.com/images/I/41m6n8XB2ZL.jpg","SK Hynix SL308","Capacity250 GB","Price / GB€0.305","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","76.26","SK Hynix SL308         (11)","https://es.pcpartpicker.com/product/MZJkcf/sk-hynix-sl308-250gb-25-solid-state-drive-hfs250g32tnd-n1a2a","(11 Ratings, 4.5 Average)"
"1673018111-1313","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/41xpHIROKlL.jpg","Addlink S20","Capacity512 GB","Price / GB€0.148","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","75.89","Addlink S20         (0)","https://es.pcpartpicker.com/product/X9zhP6/addlink-s20-512-gb-25-solid-state-drive-ad512gbs20s3s","null"
"1673018114-1314","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/fdf55313b70c08c7f87e1955125da68f.256p.jpg","Seagate Pipeline HD","Capacity1 TB","Price / GB€0.076","Type5900 RPM","Cache64 MB","Form Factor3.5""","InterfaceSATA 3.0 Gb/s","75.68","Seagate Pipeline HD         (3)","https://es.pcpartpicker.com/product/ChQypg/seagate-internal-hard-drive-st1000vm002","(3 Ratings, 4.3 Average)"
"1673018116-1315","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/565886a5f9af675106d11c36cf894d54.256p.jpg","Kingston HyperX FURY RGB","Capacity480 GB","Price / GB€0.157","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","75.53","Kingston HyperX FURY RGB         (2)","https://es.pcpartpicker.com/product/22L48d/kingston-fury-rgb-480gb-25-solid-state-drive-shfr200480g","(2 Ratings, 4.5 Average)"
"1673018118-1316","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/41i2gbE+JXS.jpg","ADATA XPG SX8100","Capacity512 GB","Price / GB€0.147","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","75.29","ADATA XPG SX8100         (1)","https://es.pcpartpicker.com/product/jrGnTW/adata-xpg-sx8100-512-gb-m2-2280-nvme-solid-state-drive-asx8100np-512gt-c","(1 Rating, 5.0 Average)"
"1673018121-1317","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/51mHVMyLvhL.jpg","Western Digital Caviar Blue","Capacity500 GB","Price / GB€0.150","Type7200 RPM","Cache16 MB","Form Factor3.5""","InterfaceSATA 3.0 Gb/s","74.98","Western Digital Caviar Blue         (30)","https://es.pcpartpicker.com/product/86fp99/western-digital-internal-hard-drive-wd5000aaks","(30 Ratings, 4.4 Average)"
"1673018123-1318","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/85b08ac704742d9f1a680568b7c66230.256p.jpg","PNY CS900","Capacity500 GB","Price / GB€0.150","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 SATA","74.96","PNY CS900         (0)","https://es.pcpartpicker.com/product/q392FT/pny-cs900-500-gb-m2-2280-solid-state-drive-m280cs900-500-rb","null"
"1673018125-1319","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/fdb41396156c771357ab1357889ac0b3.256p.jpg","Western Digital AV","Capacity320 GB","Price / GB€0.234","Type5400 RPM","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","74.87","Western Digital AV         (0)","https://es.pcpartpicker.com/product/ZsTPxr/western-digital-av-320-gb-25-5400rpm-internal-hard-drive-wd3200luct","null"
"1673018128-1320","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/c4b9b5441b9b40f6e64e35ef72004899.256p.jpg","ADATA Legend 850","Capacity512 GB","Price / GB€0.146","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 4.0 X4","74.80","ADATA Legend 850         (0)","https://es.pcpartpicker.com/product/kwWzK8/adata-legend-850-512-gb-m2-2280-nvme-solid-state-drive-aleg-850-512gcs","null"
"1673018130-1321","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/aeb7206a04010596986de317057bc169.256p.jpg","ADATA LEGEND 840","Capacity512 GB","Price / GB€0.146","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 4.0 X4","74.80","ADATA LEGEND 840         (1)","https://es.pcpartpicker.com/product/64zhP6/adata-legend-840-512-gb-m2-2280-nvme-solid-state-drive-aleg-840-512gcs","(1 Rating, 5.0 Average)"
"1673018132-1322","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/985887c588ee8a7321a6947b2f91bf1f.256p.jpg","Seagate IronWolf NAS","Capacity2 TB","Price / GB€0.037","Type5900 RPM","Cache64 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","74.77","Seagate IronWolf NAS         (1)","https://es.pcpartpicker.com/product/btkwrH/seagate-ironwolf-2tb-35-5900rpm-internal-hard-drive-st2000vn004","(1 Rating, 5.0 Average)"
"1673018134-1323","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/41Xhb4AxXgL.jpg","Toshiba L200","Capacity1 TB","Price / GB€0.075","Type5400 RPM","Cache8 MB","Form Factor2.5""","InterfaceSATA 3.0 Gb/s","74.63","Toshiba L200         (0)","https://es.pcpartpicker.com/product/xXbkcf/toshiba-l200-1-tb-25-5400-rpm-internal-hard-drive-hdwj110xzsta","null"
"1673018137-1324","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/c5def85f6112a2cacbe075936c359923.256p.jpg","Toshiba P300","Capacity2 TB","Price / GB€0.037","Type5400 RPM","Cache256 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","74.43","Toshiba P300         (0)","https://es.pcpartpicker.com/product/WBBG3C/toshiba-p300-2-tb-35-5400rpm-internal-hard-drive-hdwd320uzsva","null"
"1673018139-1325","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/fb8d005cb6acb1f906102c2083a2f1cc.256p.jpg","TEAMGROUP CX2","Capacity1 TB","Price / GB€0.074","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","74.28","TEAMGROUP CX2         (2)","https://es.pcpartpicker.com/product/VzQfrH/team-cx2-1-tb-25-solid-state-drive-t253x6001t0c101","(2 Ratings, 4.5 Average)"
"1673018141-1326","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://images-na.ssl-images-amazon.com/images/I/41m6n8XB2ZL.jpg","SK Hynix SL308","Capacity120 GB","Price / GB€0.618","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","74.20","SK Hynix SL308         (10)","https://es.pcpartpicker.com/product/D28H99/sk-hynix-sl308-120gb-25-solid-state-drive-hfs120g32tnd-n1a2a","(10 Ratings, 5.0 Average)"
"1673018144-1327","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/5a212a1564ec18108d51278cfd472e10.256p.jpg","TEAMGROUP MS30","Capacity512 GB","Price / GB€0.145","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 SATA","74.00","TEAMGROUP MS30         (22)","https://es.pcpartpicker.com/product/vY3H99/team-ms30-512-gb-m2-2280-solid-state-drive-tm8ps7512g0c101","(22 Ratings, 4.7 Average)"
"1673018146-1328","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/9b0b5e5004f2d5d0bd1bac34083a1076.256p.jpg","Silicon Power UD70","Capacity500 GB","Price / GB€0.148","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","73.86","Silicon Power UD70         (0)","https://es.pcpartpicker.com/product/sq6qqs/silicon-power-ud70-500-gb-m2-2280-nvme-solid-state-drive-sp500gbp34ud7005","null"
"1673018148-1329","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/ab4d960230f9bec95abf323d21659e39.256p.jpg","Toshiba S300","Capacity2 TB","Price / GB€0.037","Type5400 RPM","Cache128 MB","Form Factor3.5""","InterfaceSATA 6.0 Gb/s","73.79","Toshiba S300         (0)","https://es.pcpartpicker.com/product/v9kWGX/toshiba-s300-2-tb-35-5400rpm-internal-hard-drive-hdwt720uzsva","null"
"1673018150-1330","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/3f17cbf46e175accaf1f747240764f5a.256p.jpg","Seagate BarraCuda Q1","Capacity480 GB","Price / GB€0.153","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","73.45","Seagate BarraCuda Q1         (0)","https://es.pcpartpicker.com/product/hVxbt6/seagate-barracuda-q1-480-gb-25-solid-state-drive-za480cv1a001","null"
"1673018153-1331","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/7aa3028d0fc04e0ee3323f474bd349bd.256p.jpg","Kingston NV2","Capacity1 TB","Price / GB€0.073","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 4.0 X4","73.23","Kingston NV2         (4)","https://es.pcpartpicker.com/product/FnYmP6/kingston-nv2-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-snv2s1000g","(4 Ratings, 4.8 Average)"
"1673018155-1332","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/41Fi4L5w9yL.jpg","Crucial BX500","Capacity1 TB","Price / GB€0.073","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","73.13","Crucial BX500         (24)","https://es.pcpartpicker.com/product/LFZzK8/crucial-bx500-1-tb-25-solid-state-drive-ct1000bx500ssd1","(24 Ratings, 4.6 Average)"
"1673018157-1333","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/1a0e1f64fd9de50cc37c9373d7bb48d6.256p.jpg","PNY CS900","Capacity1 TB","Price / GB€0.073","TypeSSD","Cache","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","73.01","PNY CS900         (5)","https://es.pcpartpicker.com/product/x83mP6/pny-cs900-1-tb-25-solid-state-drive-ssd7cs900-1tb-rb","(5 Ratings, 4.8 Average)"
"1673018160-1334","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/7cc27fc4f26d9aed914cc5b0def86e95.256p.jpg","Corsair MP510","Capacity480 GB","Price / GB€0.152","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","73.00","Corsair MP510         (3)","https://es.pcpartpicker.com/product/zDhmP6/corsair-mp510-480-gb-m2-2280-nvme-solid-state-drive-cssd-f480gbmp510b","(3 Ratings, 5.0 Average)"
"1673018162-1335","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/96f7f76c1bdf9af3d3532ca78278f4c5.256p.jpg","Seagate BarraCuda Pro Compute","Capacity1 TB","Price / GB€0.073","Type7200 RPM","Cache128 MB","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","72.98","Seagate BarraCuda Pro Compute         (9)","https://es.pcpartpicker.com/product/TDkj4D/seagate-barracuda-pro-compute-1tb-25-7200rpm-internal-hard-drive-st1000lm049","(9 Ratings, 4.7 Average)"
"1673018165-1336","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/be1736b244483fbf74d2ddbfa72852c5.256p.jpg","Toshiba MQ04ABF100","Capacity1 TB","Price / GB€0.073","Type5400 RPM","Cache128 MB","Form Factor2.5""","InterfaceSATA 6.0 Gb/s","72.93","Toshiba MQ04ABF100         (0)","https://es.pcpartpicker.com/product/V8RgXL/toshiba-mq04abf100-1-tb-25-5400rpm-internal-hard-drive-mq04abf100","null"
"1673018167-1337","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","https://m.media-amazon.com/images/I/51-9D37FA-L.jpg","Western Digital RE4","Capacity500 GB","Price / GB€0.146","Type7200 RPM","Cache64 MB","Form Factor3.5""","InterfaceSATA 3.0 Gb/s","72.90","Western Digital RE4         (4)","https://es.pcpartpicker.com/product/DHg323/western-digital-internal-hard-drive-wd5003abyx","(4 Ratings, 4.8 Average)"
"1673018169-1338","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/a8a23703b2021a75e31ca15ce00b9102.256p.jpg","PNY XLR8 CS3030","Capacity500 GB","Price / GB€0.146","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","72.87","PNY XLR8 CS3030         (4)","https://es.pcpartpicker.com/product/YKZzK8/pny-xlr8-cs3030-500-gb-m2-2280-nvme-solid-state-drive-m280cs3030-500-rb","(4 Ratings, 5.0 Average)"
"1673018172-1339","https://es.pcpartpicker.com/products/internal-hard-drive/#sort=price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/f5421fd9797f3f451727604bfc5b555c.256p.jpg","Acer FA100","Capacity512 GB","Price / GB€0.142","TypeSSD","Cache","Form FactorM.2-2280","InterfaceM.2 PCIe 3.0 X4","72.80","Acer FA100         (0)","https://es.pcpartpicker.com/product/8k8bt6/acer-fa100-512-gb-m2-2280-nvme-solid-state-drive-bl9bwwa119","null"
